Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,1,193
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,2,203
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,3,213
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,4,223
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,5,233
Jena (Inferencing),Inject,,railway-inject-16,1,ConnectedSegments,6,243
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,1,368
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,2,378
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,3,388
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,4,397
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,5,407
Jena (Inferencing),Inject,,railway-inject-16,1,PosLength,6,417
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,1,160
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,2,164
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,3,173
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,4,177
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,5,185
Jena (Inferencing),Inject,,railway-inject-16,1,RouteSensor,6,192
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,1,46
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,2,92
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,3,142
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,4,185
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,5,238
Jena (Inferencing),Inject,,railway-inject-16,1,SemaphoreNeighbor,6,278
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,1,38
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,2,38
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,3,39
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,4,36
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,5,28
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchSet,6,21
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,1,1
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,2,11
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,3,21
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,4,31
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,5,41
Jena (Inferencing),Inject,,railway-inject-16,1,SwitchMonitored,6,51
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,1,193
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,2,203
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,3,213
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,4,223
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,5,233
Jena (Inferencing),Inject,,railway-inject-16,2,ConnectedSegments,6,243
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,1,368
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,2,378
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,3,388
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,4,397
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,5,407
Jena (Inferencing),Inject,,railway-inject-16,2,PosLength,6,417
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,1,160
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,2,164
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,3,173
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,4,177
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,5,185
Jena (Inferencing),Inject,,railway-inject-16,2,RouteSensor,6,192
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,1,46
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,2,92
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,3,142
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,4,185
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,5,238
Jena (Inferencing),Inject,,railway-inject-16,2,SemaphoreNeighbor,6,278
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,1,38
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,2,38
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,3,39
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,4,36
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,5,28
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchSet,6,21
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,1,1
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,2,11
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,3,21
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,4,31
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,5,41
Jena (Inferencing),Inject,,railway-inject-16,2,SwitchMonitored,6,51
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,1,193
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,2,203
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,3,213
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,4,223
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,5,233
Jena (Inferencing),Inject,,railway-inject-16,3,ConnectedSegments,6,243
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,1,368
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,2,378
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,3,388
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,4,397
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,5,407
Jena (Inferencing),Inject,,railway-inject-16,3,PosLength,6,417
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,1,160
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,2,164
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,3,173
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,4,177
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,5,185
Jena (Inferencing),Inject,,railway-inject-16,3,RouteSensor,6,192
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,1,46
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,2,92
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,3,142
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,4,185
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,5,238
Jena (Inferencing),Inject,,railway-inject-16,3,SemaphoreNeighbor,6,278
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,1,38
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,2,38
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,3,39
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,4,36
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,5,28
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchSet,6,21
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,1,1
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,2,11
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,3,21
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,4,31
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,5,41
Jena (Inferencing),Inject,,railway-inject-16,3,SwitchMonitored,6,51
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,1,193
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,2,203
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,3,213
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,4,223
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,5,233
Jena (Inferencing),Inject,,railway-inject-16,4,ConnectedSegments,6,243
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,1,368
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,2,378
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,3,388
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,4,397
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,5,407
Jena (Inferencing),Inject,,railway-inject-16,4,PosLength,6,417
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,1,160
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,2,164
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,3,173
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,4,177
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,5,185
Jena (Inferencing),Inject,,railway-inject-16,4,RouteSensor,6,192
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,1,46
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,2,92
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,3,142
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,4,185
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,5,238
Jena (Inferencing),Inject,,railway-inject-16,4,SemaphoreNeighbor,6,278
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,1,38
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,2,38
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,3,39
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,4,36
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,5,28
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchSet,6,21
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchMonitored,1,1
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchMonitored,2,11
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchMonitored,3,21
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchMonitored,4,31
Jena (Inferencing),Inject,,railway-inject-16,4,SwitchMonitored,5,41
