Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (No Inferencing),Inject,,railway-inject-128,2,SemaphoreNeighbor,4,277
Jena (No Inferencing),Inject,,railway-inject-128,2,SemaphoreNeighbor,5,317
Jena (No Inferencing),Inject,,railway-inject-128,2,SemaphoreNeighbor,6,346
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,1,332
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,2,341
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,3,348
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,4,354
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,5,356
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchSet,6,360
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,1,11
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,2,21
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,3,31
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,4,41
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,5,51
Jena (No Inferencing),Inject,,railway-inject-128,2,SwitchMonitored,6,61
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,1,1587
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,2,1597
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,3,1607
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,4,1617
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,5,1627
Jena (No Inferencing),Inject,,railway-inject-128,3,ConnectedSegments,6,1637
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,1,3254
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,2,3263
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,3,3272
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,4,3282
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,5,3292
Jena (No Inferencing),Inject,,railway-inject-128,3,PosLength,6,3302
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,1,1252
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,2,1260
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,3,1268
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,4,1276
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,5,1285
Jena (No Inferencing),Inject,,railway-inject-128,3,RouteSensor,6,1295
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,1,159
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,2,200
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,3,243
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,4,277
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,5,317
Jena (No Inferencing),Inject,,railway-inject-128,3,SemaphoreNeighbor,6,346
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,1,332
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,2,341
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,3,348
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,4,354
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,5,356
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchSet,6,360
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,1,11
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,2,21
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,3,31
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,4,41
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,5,51
Jena (No Inferencing),Inject,,railway-inject-128,3,SwitchMonitored,6,61
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,1,1587
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,2,1597
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,3,1607
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,4,1617
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,5,1627
Jena (No Inferencing),Inject,,railway-inject-128,4,ConnectedSegments,6,1637
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,1,3254
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,2,3263
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,3,3272
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,4,3282
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,5,3292
Jena (No Inferencing),Inject,,railway-inject-128,4,PosLength,6,3302
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,1,1252
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,2,1260
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,3,1268
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,4,1276
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,5,1285
Jena (No Inferencing),Inject,,railway-inject-128,4,RouteSensor,6,1295
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,1,159
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,2,200
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,3,243
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,4,277
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,5,317
Jena (No Inferencing),Inject,,railway-inject-128,4,SemaphoreNeighbor,6,346
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,1,332
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,2,341
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,3,348
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,4,354
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,5,356
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchSet,6,360
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,1,11
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,2,21
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,3,31
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,4,41
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,5,51
Jena (No Inferencing),Inject,,railway-inject-128,4,SwitchMonitored,6,61
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,1,1587
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,2,1597
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,3,1607
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,4,1617
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,5,1627
Jena (No Inferencing),Inject,,railway-inject-128,5,ConnectedSegments,6,1637
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,1,3254
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,2,3263
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,3,3272
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,4,3282
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,5,3292
Jena (No Inferencing),Inject,,railway-inject-128,5,PosLength,6,3302
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,1,1252
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,2,1260
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,3,1268
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,4,1276
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,5,1285
Jena (No Inferencing),Inject,,railway-inject-128,5,RouteSensor,6,1295
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,1,159
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,2,200
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,3,243
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,4,277
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,5,317
Jena (No Inferencing),Inject,,railway-inject-128,5,SemaphoreNeighbor,6,346
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,1,332
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,2,341
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,3,348
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,4,354
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,5,356
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchSet,6,360
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,1,11
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,2,21
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,3,31
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,4,41
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,5,51
Jena (No Inferencing),Inject,,railway-inject-128,5,SwitchMonitored,6,61
